task_id,original_task_id,prompt_rank,prompt_id,condition,seed_idx,seed,cfg_scale,duration_seconds,corrected_full_text,corrected_text_sha256,output_path,analysis_role,invalid_predecessor_path,seed_policy
w2fact_18_5_14_positive_v2,w2fact_18_5_14,18,held_out_0140,positive_sampler,14,2034018014,7.5,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s14_2034018014.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0140/positive_sampler_s14_2034018014.flac,exact_CRN_replacement_not_independent_observation
w2fact_18_5_15_positive_v2,w2fact_18_5_15,18,held_out_0140,positive_sampler,15,2034018015,7.5,15.0,"A wide-open rock number around 110 bpm. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",1f0d81e40dc35a60808ca7a2d2b7db28159efb80c8ac73cdec4b25ebedbfd7b1,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0140/positive_sampler_v2_s15_2034018015.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0140/positive_sampler_s15_2034018015.flac,exact_CRN_replacement_not_independent_observation
w2fact_19_2_00_positive_v2,w2fact_19_2_00,19,held_out_0124,positive_text,0,2034019000,5.0,15.0,"A leftfield electronic cut at mid-tempo around 105 bpm, featuring broken-beat drums under a Rhodes-flavored synth lead, with a multi-section arc, with two intertwined synth lines panned wide. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",d7e5dd9d86bd49ba8a122360e72a35b3b11bccf9bec5f879dc92f8191159651e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0124/positive_text_v2_s00_2034019000.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0124/positive_text_s00_2034019000.flac,exact_CRN_replacement_not_independent_observation
w2fact_19_2_01_positive_v2,w2fact_19_2_01,19,held_out_0124,positive_text,1,2034019001,5.0,15.0,"A leftfield electronic cut at mid-tempo around 105 bpm, featuring broken-beat drums under a Rhodes-flavored synth lead, with a multi-section arc, with two intertwined synth lines panned wide. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",d7e5dd9d86bd49ba8a122360e72a35b3b11bccf9bec5f879dc92f8191159651e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0124/positive_text_v2_s01_2034019001.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0124/positive_text_s01_2034019001.flac,exact_CRN_replacement_not_independent_observation
w2fact_19_2_02_positive_v2,w2fact_19_2_02,19,held_out_0124,positive_text,2,2034019002,5.0,15.0,"A leftfield electronic cut at mid-tempo around 105 bpm, featuring broken-beat drums under a Rhodes-flavored synth lead, with a multi-section arc, with two intertwined synth lines panned wide. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",d7e5dd9d86bd49ba8a122360e72a35b3b11bccf9bec5f879dc92f8191159651e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0124/positive_text_v2_s02_2034019002.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0124/positive_text_s02_2034019002.flac,exact_CRN_replacement_not_independent_observation
w2fact_19_2_03_positive_v2,w2fact_19_2_03,19,held_out_0124,positive_text,3,2034019003,5.0,15.0,"A leftfield electronic cut at mid-tempo around 105 bpm, featuring broken-beat drums under a Rhodes-flavored synth lead, with a multi-section arc, with two intertwined synth lines panned wide. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",d7e5dd9d86bd49ba8a122360e72a35b3b11bccf9bec5f879dc92f8191159651e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0124/positive_text_v2_s03_2034019003.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0124/positive_text_s03_2034019003.flac,exact_CRN_replacement_not_independent_observation
w2fact_19_2_04_positive_v2,w2fact_19_2_04,19,held_out_0124,positive_text,4,2034019004,5.0,15.0,"A leftfield electronic cut at mid-tempo around 105 bpm, featuring broken-beat drums under a Rhodes-flavored synth lead, with a multi-section arc, with two intertwined synth lines panned wide. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",d7e5dd9d86bd49ba8a122360e72a35b3b11bccf9bec5f879dc92f8191159651e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0124/positive_text_v2_s04_2034019004.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0124/positive_text_s04_2034019004.flac,exact_CRN_replacement_not_independent_observation
w2fact_19_2_05_positive_v2,w2fact_19_2_05,19,held_out_0124,positive_text,5,2034019005,5.0,15.0,"A leftfield electronic cut at mid-tempo around 105 bpm, featuring broken-beat drums under a Rhodes-flavored synth lead, with a multi-section arc, with two intertwined synth lines panned wide. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",d7e5dd9d86bd49ba8a122360e72a35b3b11bccf9bec5f879dc92f8191159651e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0124/positive_text_v2_s05_2034019005.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0124/positive_text_s05_2034019005.flac,exact_CRN_replacement_not_independent_observation
w2fact_19_2_06_positive_v2,w2fact_19_2_06,19,held_out_0124,positive_text,6,2034019006,5.0,15.0,"A leftfield electronic cut at mid-tempo around 105 bpm, featuring broken-beat drums under a Rhodes-flavored synth lead, with a multi-section arc, with two intertwined synth lines panned wide. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",d7e5dd9d86bd49ba8a122360e72a35b3b11bccf9bec5f879dc92f8191159651e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0124/positive_text_v2_s06_2034019006.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0124/positive_text_s06_2034019006.flac,exact_CRN_replacement_not_independent_observation
w2fact_19_2_07_positive_v2,w2fact_19_2_07,19,held_out_0124,positive_text,7,2034019007,5.0,15.0,"A leftfield electronic cut at mid-tempo around 105 bpm, featuring broken-beat drums under a Rhodes-flavored synth lead, with a multi-section arc, with two intertwined synth lines panned wide. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",d7e5dd9d86bd49ba8a122360e72a35b3b11bccf9bec5f879dc92f8191159651e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0124/positive_text_v2_s07_2034019007.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0124/positive_text_s07_2034019007.flac,exact_CRN_replacement_not_independent_observation
w2fact_19_2_08_positive_v2,w2fact_19_2_08,19,held_out_0124,positive_text,8,2034019008,5.0,15.0,"A leftfield electronic cut at mid-tempo around 105 bpm, featuring broken-beat drums under a Rhodes-flavored synth lead, with a multi-section arc, with two intertwined synth lines panned wide. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",d7e5dd9d86bd49ba8a122360e72a35b3b11bccf9bec5f879dc92f8191159651e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0124/positive_text_v2_s08_2034019008.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0124/positive_text_s08_2034019008.flac,exact_CRN_replacement_not_independent_observation
w2fact_19_2_09_positive_v2,w2fact_19_2_09,19,held_out_0124,positive_text,9,2034019009,5.0,15.0,"A leftfield electronic cut at mid-tempo around 105 bpm, featuring broken-beat drums under a Rhodes-flavored synth lead, with a multi-section arc, with two intertwined synth lines panned wide. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",d7e5dd9d86bd49ba8a122360e72a35b3b11bccf9bec5f879dc92f8191159651e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0124/positive_text_v2_s09_2034019009.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0124/positive_text_s09_2034019009.flac,exact_CRN_replacement_not_independent_observation
w2fact_19_2_10_positive_v2,w2fact_19_2_10,19,held_out_0124,positive_text,10,2034019010,5.0,15.0,"A leftfield electronic cut at mid-tempo around 105 bpm, featuring broken-beat drums under a Rhodes-flavored synth lead, with a multi-section arc, with two intertwined synth lines panned wide. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",d7e5dd9d86bd49ba8a122360e72a35b3b11bccf9bec5f879dc92f8191159651e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0124/positive_text_v2_s10_2034019010.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0124/positive_text_s10_2034019010.flac,exact_CRN_replacement_not_independent_observation
w2fact_19_2_11_positive_v2,w2fact_19_2_11,19,held_out_0124,positive_text,11,2034019011,5.0,15.0,"A leftfield electronic cut at mid-tempo around 105 bpm, featuring broken-beat drums under a Rhodes-flavored synth lead, with a multi-section arc, with two intertwined synth lines panned wide. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",d7e5dd9d86bd49ba8a122360e72a35b3b11bccf9bec5f879dc92f8191159651e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0124/positive_text_v2_s11_2034019011.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0124/positive_text_s11_2034019011.flac,exact_CRN_replacement_not_independent_observation
w2fact_19_2_12_positive_v2,w2fact_19_2_12,19,held_out_0124,positive_text,12,2034019012,5.0,15.0,"A leftfield electronic cut at mid-tempo around 105 bpm, featuring broken-beat drums under a Rhodes-flavored synth lead, with a multi-section arc, with two intertwined synth lines panned wide. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",d7e5dd9d86bd49ba8a122360e72a35b3b11bccf9bec5f879dc92f8191159651e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0124/positive_text_v2_s12_2034019012.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0124/positive_text_s12_2034019012.flac,exact_CRN_replacement_not_independent_observation
w2fact_19_2_13_positive_v2,w2fact_19_2_13,19,held_out_0124,positive_text,13,2034019013,5.0,15.0,"A leftfield electronic cut at mid-tempo around 105 bpm, featuring broken-beat drums under a Rhodes-flavored synth lead, with a multi-section arc, with two intertwined synth lines panned wide. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",d7e5dd9d86bd49ba8a122360e72a35b3b11bccf9bec5f879dc92f8191159651e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0124/positive_text_v2_s13_2034019013.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0124/positive_text_s13_2034019013.flac,exact_CRN_replacement_not_independent_observation
w2fact_19_2_14_positive_v2,w2fact_19_2_14,19,held_out_0124,positive_text,14,2034019014,5.0,15.0,"A leftfield electronic cut at mid-tempo around 105 bpm, featuring broken-beat drums under a Rhodes-flavored synth lead, with a multi-section arc, with two intertwined synth lines panned wide. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",d7e5dd9d86bd49ba8a122360e72a35b3b11bccf9bec5f879dc92f8191159651e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0124/positive_text_v2_s14_2034019014.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0124/positive_text_s14_2034019014.flac,exact_CRN_replacement_not_independent_observation
w2fact_19_2_15_positive_v2,w2fact_19_2_15,19,held_out_0124,positive_text,15,2034019015,5.0,15.0,"A leftfield electronic cut at mid-tempo around 105 bpm, featuring broken-beat drums under a Rhodes-flavored synth lead, with a multi-section arc, with two intertwined synth lines panned wide. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",d7e5dd9d86bd49ba8a122360e72a35b3b11bccf9bec5f879dc92f8191159651e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0124/positive_text_v2_s15_2034019015.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0124/positive_text_s15_2034019015.flac,exact_CRN_replacement_not_independent_observation
w2fact_19_5_00_positive_v2,w2fact_19_5_00,19,held_out_0124,positive_sampler,0,2034019000,7.5,15.0,"A leftfield electronic cut at mid-tempo around 105 bpm, featuring broken-beat drums under a Rhodes-flavored synth lead, with a multi-section arc, with two intertwined synth lines panned wide. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",d7e5dd9d86bd49ba8a122360e72a35b3b11bccf9bec5f879dc92f8191159651e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0124/positive_sampler_v2_s00_2034019000.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0124/positive_sampler_s00_2034019000.flac,exact_CRN_replacement_not_independent_observation
w2fact_19_5_01_positive_v2,w2fact_19_5_01,19,held_out_0124,positive_sampler,1,2034019001,7.5,15.0,"A leftfield electronic cut at mid-tempo around 105 bpm, featuring broken-beat drums under a Rhodes-flavored synth lead, with a multi-section arc, with two intertwined synth lines panned wide. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",d7e5dd9d86bd49ba8a122360e72a35b3b11bccf9bec5f879dc92f8191159651e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0124/positive_sampler_v2_s01_2034019001.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0124/positive_sampler_s01_2034019001.flac,exact_CRN_replacement_not_independent_observation
w2fact_19_5_02_positive_v2,w2fact_19_5_02,19,held_out_0124,positive_sampler,2,2034019002,7.5,15.0,"A leftfield electronic cut at mid-tempo around 105 bpm, featuring broken-beat drums under a Rhodes-flavored synth lead, with a multi-section arc, with two intertwined synth lines panned wide. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",d7e5dd9d86bd49ba8a122360e72a35b3b11bccf9bec5f879dc92f8191159651e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0124/positive_sampler_v2_s02_2034019002.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0124/positive_sampler_s02_2034019002.flac,exact_CRN_replacement_not_independent_observation
w2fact_19_5_03_positive_v2,w2fact_19_5_03,19,held_out_0124,positive_sampler,3,2034019003,7.5,15.0,"A leftfield electronic cut at mid-tempo around 105 bpm, featuring broken-beat drums under a Rhodes-flavored synth lead, with a multi-section arc, with two intertwined synth lines panned wide. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",d7e5dd9d86bd49ba8a122360e72a35b3b11bccf9bec5f879dc92f8191159651e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0124/positive_sampler_v2_s03_2034019003.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0124/positive_sampler_s03_2034019003.flac,exact_CRN_replacement_not_independent_observation
w2fact_19_5_04_positive_v2,w2fact_19_5_04,19,held_out_0124,positive_sampler,4,2034019004,7.5,15.0,"A leftfield electronic cut at mid-tempo around 105 bpm, featuring broken-beat drums under a Rhodes-flavored synth lead, with a multi-section arc, with two intertwined synth lines panned wide. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",d7e5dd9d86bd49ba8a122360e72a35b3b11bccf9bec5f879dc92f8191159651e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0124/positive_sampler_v2_s04_2034019004.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0124/positive_sampler_s04_2034019004.flac,exact_CRN_replacement_not_independent_observation
w2fact_19_5_05_positive_v2,w2fact_19_5_05,19,held_out_0124,positive_sampler,5,2034019005,7.5,15.0,"A leftfield electronic cut at mid-tempo around 105 bpm, featuring broken-beat drums under a Rhodes-flavored synth lead, with a multi-section arc, with two intertwined synth lines panned wide. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",d7e5dd9d86bd49ba8a122360e72a35b3b11bccf9bec5f879dc92f8191159651e,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0124/positive_sampler_v2_s05_2034019005.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0124/positive_sampler_s05_2034019005.flac,exact_CRN_replacement_not_independent_observation
