rating_id,label_a_voice_presence,confidence_1_to_5,notes,rating_source,bundle_rating_id,judge_validation_status,judge_model_id,judge_gold_set_hash,judge_calibration_metrics,judge_raw_response_ledger,judge_raw_response_ledger_sha256,label_b_constraint
aprime_0353_df290f438968,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0354_7ec957ef8b8b,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0355_ccb3165452d3,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0356_e96e6b9403ea,yes,5,,pi:Richard,r_3349e930442993076902,,,,,,,
aprime_0357_e095ef7dbc7b,yes,5,,pi:Richard,r_659b09b531f314392012,,,,,,,
aprime_0358_eb4bcee34ba3,no,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0359_6b57b72122f2,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0360_6316b5c797ae,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0361_2c753b95b1d7,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0362_af8150d2d21a,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0363_1ffca01c11f5,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0364_0f590a361682,no,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0365_c2488fef9bf0,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0366_9e753224479c,yes,5,,pi:Richard,r_68fe67b1766a0a644fb3,,,,,,,
aprime_0367_865a227d0643,yes,5,,pi:Richard,r_639ae96bb365b374675d,,,,,,,
aprime_0368_e6d6cf97c81d,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0369_4777aaac8c5d,no,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0370_d133fee55036,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0371_7d422f0f0050,yes,5,,pi:Richard,r_929e20bc49dde91125a1,,,,,,,
aprime_0372_0867342217e9,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0373_f8f132071432,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0374_056c88166ed7,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0375_6583ccd2159b,yes,5,,pi:Richard,r_4b479772ccba840ce77d,,,,,,,
aprime_0376_5d5d863ca5a5,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0377_f5a5087746aa,yes,5,,pi:Richard,r_f091091ccae8e7fb4e08,,,,,,,
aprime_0378_df8ae0b4e89e,yes,5,,pi:Richard,r_b334f1da3c066c482994,,,,,,,
aprime_0379_ce575e7d3981,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0380_f67a7342ab00,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0381_83810fadeaa6,yes,5,,pi:Richard,r_c542b64b3eb78184966c,,,,,,,
aprime_0382_1645344abff3,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0383_0d49a21c2ebc,yes,5,,pi:Richard,r_ee16ae787628928be252,,,,,,,
aprime_0384_d459a5bdd131,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0385_c0d11033eab8,yes,5,,pi:Richard,r_1581c0fe9686108299f5,,,,,,,
aprime_0386_42b516d37d5c,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0387_490fd2798f97,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0388_a65e293c5b45,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0389_8ce2dcdfbf30,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0390_d1740faaccbc,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0391_0de661e45025,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0392_93f45cb05ef0,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0393_fba1f3aacd80,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0394_166a16fd29b6,yes,5,,pi:Richard,r_2dbc102d390cedb6bcc9,,,,,,,
aprime_0395_eda0a4601ec1,yes,5,,pi:Richard,r_2a070566989316e52487,,,,,,,
aprime_0396_d8376f888286,yes,5,,pi:Richard,r_5a340406d9cd78a19b0f,,,,,,,
aprime_0397_99fc94cd8122,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0398_e53c574c4314,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
